"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"IBRD only","IBD","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","941227474005.63","1016776733100.83","1062306218569.01","1152006746489.26","1253770877793.31","1363921240475.23","1458770193326.67","1566467355647.68","1713008832987.6","1775160949788.64","1784251053347.36","1942425198467.06","1996106272192.49","2052370123328.53","2120398869290.61","2139008079383.5","2145289402463.11","2203263230583.81","2184532404872.88","2294892976980.12","2389102813920.48","2516852870351.01","2647204889943.65","2751289035072.58","2836758528231.71","2976734273102.33","2985834879554.09","2962603618525.56","3028138227152.81","3111147248846.85","3249044857564.1","3419424977950.81","3606113507487.5","3673208713212.2","3775523901015.01","4016859882142.25","4130291101890.43","4300075040806.66","4554207136104.65","4962401456434.4","5307116254391.27","5754940075198.12","6250899986400.62","6588779676637.92","6713931366975.88","7280739035549.03","7783519358937.03","8138619218689.9","8522020195928.85","8895585284201.39","9240522925080.07","9675129779666.77","10087693616069","10502172019801.5","10866105314842.2",
"IDA & IBRD total","IBT","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","1026602139723.22","1107749656441.98","1156505324552.78","1253745561847.12","1364259265405.67","1484628474356.86","1585637068112.14","1697953643384.63","1857026943639.03","1927605724929.86","1936324907359.61","2101881523187","2159543996373.94","2218445552439.64","2291786303363.55","2315020036295.85","2325018003792.42","2371417917092.38","2337866844395.59","2455110758617.88","2555713225637.65","2682422394110.88","2820645490296.62","2933195129332.45","3019487957787.29","3172732617018.96","3179317365902.15","3156798001863","3216475623734.64","3295303910796.25","3434165251103.92","3613750751051.64","3805843979457.42","3878042349984.2","3983181504685.18","4237162632262.84","4360400153905.27","4538151436644.69","4810455089466","5233710433226.54","5593218081901.26","6051865173857.53","6560235445846.12","6907635540259.79","7044020663142.64","7639052141204.24","8164478980508.08","8528910988930.9","8932065640885.9","9335502395575.02","9694119773099.73","10138206189397.6","10578372417541.4","11021852286055.3","11410440467859.9",
"IDA total","IDA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","182167070815.991","171154155779.77","156780875688.188","163865673866.769","170413956855.026","169979090116.034","178124223001.75","186578585493.108","188228957933.877","201168602594.358","198406457517.844","199268252004.027","192616279032.094","187717919386.833","188217560721.258","197522189689.418","202446936469.337","207774952747.625","210318709554.242","223044588848.881","233390424755.163","241300566419.025","260180387284.748","274593061411.24","289103512777.08","298494372034.45","309815148794.174","318717264825.65","330171243291.589","358416749485.142","380983557713.581","389983459742.439","409779249683.771","440132015954.346","453752759078.262","462928419417.594","490732054607.928","520294932695.502","545937436163.46",
"IDA blend","IDB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","107805823834.912","98896455339.2549","86496506073.5144","88977273878.0644","93179747507.9182","91164995908.9804","95886418308.7834","101865000426.458","103160186359.016","115794691180.268","114937288068.092","118628282892.106","113213718257.405","109144065780.376","107587246484.487","113042622393.392","115169692062.013","117467030693.834","116313075228.841","121770603184.686","127089008550.274","128921471116.098","140079773249.48","146714927027.45","152373242504.042","153321507270.98","154451017703.067","156138575302.955","158976935143.396","169681155336.699","180276757065.632","184930180662.229","189574387408","202465559149.454","207034194171.38","202434004423.235","208965551386.143","217260425383.422","221912431816.078",
"Indonesia","IDN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","15412484818.5839","17228956243.6369","17173911654.9923","16320720531.1104","16430809708.3887","16706032651.5789","17008777889.0804","17531701481.1384","20669243033.4976","24494841943.8268","27935128733.6875","31100192580.3581","35228536728.1997","39632103819.2206","44048086516.118","46528724569.5428","51693368300.5737","59010133153.6308","62552305509.1884","68689091180.0871","77243940250.7909","83961776276.539","82772857858.1397","85287018047.4236","93568286004.7716","93190610748.8078","99385974681.0529","104552594252.817","110028471649.234","118663137709.508","130399210071.879","143789991115.979","152082845896.378","163041773484.417","181250308331.155","200136892778.18","221530591164.384","232986664032.494","200481923089.299","204427593639.106","216468431334.313","222386557988.572","231866257597.776","240573021973.793","250054179951.367","261816633037.547","273568402727.569","286480830142.486","297189934282.968","307853964666.338","322998068749.924","343507652159.991","361731711952.609","377438653006.782","393412655038.127","405182897057.283","420679045079.182","437889577826.835","456908286208.975","474318006381.5",
"IDA only","IDX","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80681519535.8049","78579896084.9463","74590863643.023","74074255860.9344","73805756929.6537","76487021457.0435","80087907984.2768","82996227971.3375","86147679764.457","90619178017.8125","98185422978.2777","103161527070.053","109821582683.854","117070026414.581","124966224054.073","134194360340.223","143566776281.549","154751878007.59","162543262202.913","171448022003.429","189303333612.44","201319163688.66","205640258204.774","221300397585.344","238959302494.465","248223251354.813","263040649137.397","285115106262.698","307218132035.242","330356706918.624",
"Isle of Man","IMN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","581188195.302843","597340852.904821","618581582.200247","642394932.014833","604318603.213844","623598578.491965","597710135.970334","623858158.220025","619494746.600742","","","",
"India","IND","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","31265608861.1435","33364368069.668","35723905496.5481","39098840943.3221","41632160326.1378","43516172461.5095","45068950951.613","46574902081.9725","48776090388.5801","52333691900.8253","52515817170.1124","53833938580.2602","55848584090.9898","56179622751.7484","57058800394.9392","61291866743.7386","66445385824.2943","70978732417.9435","75676727471.0141","73437270710.8126","77586879142.7991","84022426149.9992","85668547460.6343","92135498783.6689","95750427077.524","100026105789.745","106154326580.821","111959878265.019","122612034442.132","132733169171.543","142761828517.585","143599386898.807","148020693954.847","155723750964.69","169967419161.179","188482715952.241","199810713908.837","208597653234.662","217137841262.528","229884897376.278","243212124725.159","249465253577.778","267613983712.561","286552272054.654","314480450811.034","344586567331.612","390212701283.552","421522863067.069","438380517912.961","477153412057.576","514834122665.28","533504370130.642","550945546372.331","571803749211.409","611833633964.724","670431059042.756","722188899825.264","768036905854.294","805530898414.434","820378880003.527",
"Not classified","INX","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25829505126.8462","27824592936.6047","32133159840.2659","36102695057.0589","40611019247.6518","45857761688.9726","48183416935.6306","52871209892.6957","53234959129.9568","53812252195.9916","57166302145.757","58633388681.0339","61436049676.8715","56487208107.5123","51509030654.077","51647122462.3524","52285375790.0561","51506283764.6771","50369235971.428","55487940134.4659","97135129288.9102","101017361489.479","108687575668.847","119223995416.607","124077574787.988",
"Iran, Islamic Rep.","IRN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","39734884109.5932","46399032128.1417","51383012645.5228","55547681635.3887","60722115986.2735","70844655164.5636","79602771518.138","89259496813.3663","103620578298.986","122953666665.195","138005294397.485","158862852576.003","179844400188.753","201159496230.554","203003587026.286","183122645648.372","216535940398.787","197879279662.806","153701299962.96","120446010829.256","58543021020.0233","57996995221.8571","101070078911.015","107359500483.863","89529693039.5799","89291756215.3409","82707363322.2023","90698087578.2133","90117184092.7974","94994135486.9564","112335560604.512","130047740092.362","131509056413.97","136238660413.27","131503297481.008","132248457656.708","139239069720.767","135410906210.412","136219727892.365","135308453920.911","147752700558.617","144374126744.338","154949044546.271","171710569735.672","176897798334.546","182048750926.48","189036570653.119","198726618996.089","204378951581.288","202683793305.658","215214625703.753","219170719135.74","179871745700.948","171752662458.875","180560245513.173","177987061313.388","221959773948.016","228701151595.244","","",
"Iraq","IRQ","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","5571928997.15467","5778472145.96421","5818202101.93671","6351530716.88795","5600871349.16873","7656567682.72042","8201473238.38227","10001161312.2281","12403113421.3891","12055805196.5551","14731920313.4777","19255609941.258","22262194096.1808","18793321645.0249","19654225062.87","18117649280.4499","16683687291.7761","16728942605.964","17350150726.1821","23035744233.2288","21400501341.5835","19610022197.9067","50481776696.6282","10339523719.0804","14541427014.3696","14127288267.6209","15870670311.0379","18204476336.6821","19742104568.2318","39313712371.578","61324634229.4211","73246252157.2969","74882021273.6021","76124437514.0382","66951027470.8377","41130502744.3499","57747885738.681","56143163872.8391","59415228329.9192","63657650918.1231","71509921277.0968","73557332177.9346","77283320940.1709","82878777360.8164","95847659784.502","100433486771.483","104595220168.061","112295581053.121","138650450849.987","133737121809.391","130705122784.285","136268530584.888",
"Iceland","ISL","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2089000847.73156","2228024776.3995","2364560084.70819","2457309033.66776","2540846603.88925","2730374134.04117","2819882308.85492","2731027674.56748","2777650208.84405","3075354772.08011","3267559320.40168","3520274640.73339","3655000728.2027","3642718158.22568","3054203205.65455","2993703758.90289","3079496481.0161","3173844284.81892","3380414968.30433","3517130760.02119","3691130348.11371","3905361117.09997","4048222689.35221","4226070396.77313","4271239813.51684",
